num_ops num_float_ops num_comp_ops deepest_loop_level num_threads num_lambda_iter t(5) t(50) t(500) t(5000)
../functions/mat_mat.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 10 1000 3.5709 3.60317 16.6992 28.7053
../functions/mat_mat.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 12 1000 3.30442 3.55507 14.635 29.1122
../functions/mat_mat.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 14 1000 3.01103 3.92569 15.8423 29.6313
../functions/mat_mat.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 16 1000 3.13591 3.76244 14.8343 29.6962
../functions/mat_mat.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 18 1000 2.9557 3.62247 21.926 29.638
../functions/mat_mat.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 20 1000 2.693 3.22659 20.9896 29.7717
../functions/mat_mat.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 22 1000 3.13379 3.09646 21.7457 38.1997
../functions/mat_mat.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 24 1000 3.11714 3.43207 22.4599 37.5509
../functions/mat_mat.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 26 1000 2.88866 3.22012 20.9186 37.7547
../functions/mat_mat.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 28 1000 2.69617 3.2913 22.5758 37.6461
../functions/mat_mat.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 30 1000 2.63575 3.11099 21.5824 38.3539
../functions/mat_mat.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 32 1000 2.95766 3.34731 21.468 37.8505
../functions/mat_vect2.hpp 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 1 10000 1109.77 1109.64 1109.73 1107.26
../functions/mat_vect2.hpp 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 2 10000 561.566 561.117 561.987 560.136
../functions/mat_vect2.hpp 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 4 10000 311.106 308.724 308.971 571.013
../functions/mat_vect2.hpp 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 6 10000 221.339 221.261 259.269 577.912
../functions/mat_vect2.hpp 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 8 10000 171.728 171.888 201.952 584.905
../functions/mat_vect2.hpp 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 10 10000 137.304 137.767 137.05 582.968
../functions/mat_vect2.hpp 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 12 10000 114.822 129.882 134.218 583.871
../functions/mat_vect2.hpp 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 14 10000 98.7103 99.6015 132.88 583.357
../functions/mat_vect2.hpp 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 16 10000 106.561 100.775 132.903 585.515
../functions/mat_vect2.hpp 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 18 10000 99.7119 113.846 135.377 612.435
../functions/mat_vect2.hpp 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 20 10000 104.38 103.956 135.89 612.133
../functions/mat_vect2.hpp 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 22 10000 112.857 112.653 136.627 601.28
../functions/mat_vect2.hpp 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 24 10000 117.779 116.367 138.793 597.178
../functions/mat_vect2.hpp 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 26 10000 109.584 109.429 137.98 597.245
../functions/mat_vect2.hpp 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 28 10000 102.353 102.667 146.344 616.063
../functions/mat_vect2.hpp 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 40002004 20000000 10001002 2 30 10000 94.3681 94.9134 134.93 615.241
